"FIPS","State","County","DIRSALES_FARMS07","DIRSALES_FARMS12","PCH_DIRSALES_FARMS_07_12","PCT_LOCLFARM07","PCT_LOCLFARM12","PCT_LOCLSALE07","PCT_LOCLSALE12","DIRSALES07","DIRSALES12","PCH_DIRSALES_07_12","PC_DIRSALES07","PC_DIRSALES12","PCH_PC_DIRSALES_07_12","FMRKT09","FMRKT16","PCH_FMRKT_09_16","FMRKTPTH09","FMRKTPTH16","PCH_FMRKTPTH_09_16","FMRKT_SNAP16","PCT_FMRKT_SNAP16","FMRKT_WIC16","PCT_FMRKT_WIC16","FMRKT_WICCASH16","PCT_FMRKT_WICCASH16","FMRKT_SFMNP16","PCT_FMRKT_SFMNP16","FMRKT_CREDIT16","PCT_FMRKT_CREDIT16","FMRKT_FRVEG16","PCT_FMRKT_FRVEG16","FMRKT_ANMLPROD16","PCT_FMRKT_ANMLPROD16","FMRKT_BAKED16","PCT_FMRKT_BAKED16","FMRKT_OTHERFOOD16","PCT_FMRKT_OTHERFOOD16","VEG_FARMS07","VEG_FARMS12","PCH_VEG_FARMS_07_12","VEG_ACRES07","VEG_ACRES12","PCH_VEG_ACRES_07_12","VEG_ACRESPTH07","VEG_ACRESPTH12","PCH_VEG_ACRESPTH_07_12","FRESHVEG_FARMS07","FRESHVEG_FARMS12","PCH_FRESHVEG_FARMS_07_12","FRESHVEG_ACRES07","FRESHVEG_ACRES12","PCH_FRESHVEG_ACRES_07_12","FRESHVEG_ACRESPTH07","FRESHVEG_ACRESPTH12","PCH_FRESHVEG_ACRESPTH_07_12","ORCHARD_FARMS07","ORCHARD_FARMS12","PCH_ORCHARD_FARMS_07_12","ORCHARD_ACRES07","ORCHARD_ACRES12","PCH_ORCHARD_ACRES_07_12","ORCHARD_ACRESPTH07","ORCHARD_ACRESPTH12","PCH_ORCHARD_ACRESPTH_07_12","BERRY_FARMS07","BERRY_FARMS12","PCH_BERRY_FARMS_07_12","BERRY_ACRES07","BERRY_ACRES12","PCH_BERRY_ACRES_07_12","BERRY_ACRESPTH07","BERRY_ACRESPTH12","PCH_BERRY_ACRESPTH_07_12","SLHOUSE07","SLHOUSE12","PCH_SLHOUSE_07_12","GHVEG_FARMS07","GHVEG_FARMS12","PCH_GHVEG_FARMS_07_12","GHVEG_SQFT07","GHVEG_SQFT12","PCH_GHVEG_SQFT_07_12","GHVEG_SQFTPTH07","GHVEG_SQFTPTH12","PCH_GHVEG_SQFTPTH_07_12","FOODHUB16","CSA07","CSA12","PCH_CSA_07_12","AGRITRSM_OPS07","AGRITRSM_OPS12","PCH_AGRITRSM_OPS_07_12","AGRITRSM_RCT07","AGRITRSM_RCT12","PCH_AGRITRSM_RCT_07_12","FARM_TO_SCHOOL09","FARM_TO_SCHOOL13"
"26163","MI","Wayne","62","74","19.354838709677","19.808306709265","25.783972125436","6.1932746809472","3.3465234595817","1781","888","-50.140370578327","0.93687927145406","0.49539362035666","-47.123003416673","9","28","211.11111111111","0.0046732660106093","0.016005798672205","242.49705956964","20","71.428571428571","15","53.571428571429","2","7.1428571428571","15","53.571428571429","22","78.571428571429","24","85.714285714286","14","50","22","78.571428571429","22","78.571428571429","65","69","6.1538461538462","728","572","27.272727272727","0.38295795037538","0.40613350858069","6.0517240032714","65","69","6.1538461538462","","552","","","0.30794738562711","","16","11","-31.25","63","61","-3.1746031746032","0.033140591859408","0.03403041761459","2.6850026063422","12","8","-33.333333333333","4","4","0","0.0021041645625021","0.0022315027943994","6.0517240032714","8","4","-50","4","18","350","","23322","","","13.010777042746","","0","2","11","450","8","20","150","","494000","","1","1"
"26165","MI","Wexford","60","60","0","16.172506738544","16.806722689076","3.198139264428","2.1599834642414","220","209","-5","6.7381316998469","6.4116329723594","-4.8455379329386","1","1","0","0.031692707508002","0.030154087386545","-4.8548080692338","1","100","1","100","1","100","1","100","0","0","1","100","1","100","0","0","1","100","13","20","53.846153846154","30","88","-65.909090909091","0.91883614088821","0.92033009172623","0.1625916495383","13","18","38.461538461538","","","","","","","9","13","44.444444444444","29","31","6.8965517241379","0.88820826952527","0.95100776145044","7.0703565908858","9","13","44.444444444444","15","24","60","0.4594180704441","0.73626407338099","60.260146639261","0","0","0","0","2","","0","","","0","","","0","19","1","-94.736842105263","6","5","-16.666666666667","85000","","","0","1"
"27001","MN","Aitkin","66","46","-30.30303030303","12.267657992565","9.7664543524416","1.012265405645","1.5004132494119","137","236","72.262773722628","8.3126023906316","14.811095770051","78.176401011838","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","18","14","-22.222222222222","104","47","121.27659574468","6.310296705297","6.5269235596837","3.4329107568721","18","14","-22.222222222222","","47","","","2.949667377934","","7","9","28.571428571429","9","15","66.666666666667","0.54608336872763","0.94138320572361","72.388184594787","8","14","75","14","58","314.28571428571","0.84946301802075","3.6400150621313","328.50777313561","1","1","0","2","2","0","","","","","","","0","2","5","150","2","3","50","","","","0","0"
"27003","MN","Anoka","68","71","4.4117647058824","14.315789473684","17.929292929293","1.6582729394423","1.3350460106551","540","634","17.407407407407","1.6576264630856","1.8867868377274","13.824608845545","3","6","100","0.0090475357528454","0.017343195830696","91.689718664458","0","0","0","0","0","0","0","0","0","0","4","66.666666666667","1","16.666666666667","1","16.666666666667","2","33.333333333333","31","30","-3.2258064516129","822","945","-13.015873015873","2.5232758382525","2.4462756791986","-3.0515949895989","31","28","-9.6774193548387","","","","","","","14","21","50","40","86","115","0.12278714541375","0.25593638492832","108.43907077236","7","6","-14.285714285714","22","35","59.090909090909","0.067532929977561","0.10416015665688","54.236098880184","2","0","-100","3","4","33.333333333333","","47708","","","141.97922153675","","0","8","3","-62.5","9","10","11.111111111111","53000","996000","1779.2452830189","0","1"
"27005","MN","Becker","55","48","-12.727272727273","4.5757071547421","4.3360433604336","0.19801715256686","0.09598727308188","296","251","-15.202702702703","9.209134465808","7.6016838789788","-17.454958365495","1","2","100","0.031175957101883","0.059287365862335","90.170154740025","0","0","1","50","0","0","1","50","1","50","2","100","1","50","2","100","2","100","15","16","6.6666666666667","","","","","","","14","13","-7.1428571428571","34","30","-11.764705882353","1.0578059859374","0.90856779430025","-14.108276340004","7","7","0","34","25","-26.470588235294","1.0578059859374","0.75713982858354","-28.42356361667","6","11","83.333333333333","19","20","5.2631578947368","0.59112687449443","0.60571186286683","2.4673194540305","2","2","0","3","4","33.333333333333","","27940","","","846.17947242497","","0","0","0","","3","3","0","","","","1","1"
"27007","MN","Beltrami","44","44","0","6.5281899109792","7.6788830715532","0.72477589166508","0.62992125984252","152","204","34.210526315789","3.511933642938","4.5103805080811","28.430117612012","1","2","100","0.022547914317926","0.043378302173253","92.382770138377","1","50","2","100","1","50","1","50","2","100","2","100","2","100","2","100","2","100","13","9","-30.769230769231","21","22","-4.5454545454545","0.4852013585638","0.46430387583188","-4.30697119105","13","9","-30.769230769231","21","22","4.7619047619048","0.4852013585638","0.48641358420482","0.2498397046143","8","5","-37.5","34","17","-50","0.7855641043414","0.37586504234009","-52.153485595525","13","9","-30.769230769231","33","29","-12.121212121212","0.76245927774312","0.64118154281545","-15.906126198195","0","0","0","0","2","","0","","","0","","","0","3","3","0","9","3","-66.666666666667","24000","","","0","1"
"27009","MN","Benton","71","46","-35.211267605634","7.7257889009793","4.8016701461378","0.43995995574056","0.73969266038614","501","1239","147.30538922156","13.18178230326","31.866464339909","141.74624953432","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","11","10","-9.0909090909091","1722","1632","5.5147058823529","45.307443365696","44.288984336823","-2.2478845708701","9","9","0","","","","","","","9","7","-22.222222222222","31","10","-67.741935483871","0.81563922435341","0.257195030992","-68.46705953899","3","4","33.333333333333","","","","","","","0","0","0","1","3","200","","","","","","","0","2","4","100","7","4","-42.857142857143","41000","","","0","1"
"27011","MN","Big Stone","9","15","66.666666666667","1.9911504424779","3.75","0.046064905451782","0.058922149868792","40","97","142.5","7.4543421543049","18.776616337592","151.8883081688","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","2","2","0","","","","","","","2","2","0","","","","","","","2","1","-50","","","","","","","0","0","","0","0","","0","0","","0","0","0","0","0","","0","0","","0","0","","0","1","1","0","1","1","0","","","","0","1"
"27013","MN","Blue Earth","49","34","-30.612244897959","3.9294306335204","3.1775700934579","0.077865924039501","0.052629183871727","255","266","4.3137254901961","4.1146287152677","4.0880938109948","-0.64489182643412","1","1","0","0.016390755613834","0.015050947457142","-8.1741695639741","1","100","1","100","0","0","1","100","1","100","1","100","1","100","1","100","1","100","25","25","0","2223","1794","23.913043478261","35.869880917804","34.164783991885","-4.7535617133109","9","11","22.222222222222","211","313","48.341232227488","3.404653564398","4.8104261760954","41.289740207269","14","19","35.714285714286","61","93","52.459016393443","0.98428373188757","1.4292959564756","45.211782961674","5","3","-40","1","1","0","0.016135798883403","0.015368773725544","-4.7535617133109","1","1","0","1","2","100","","","","","","","0","5","0","-100","4","0","-100","8000","0","-100","0","1"
"27015","MN","Brown","34","29","-14.705882352941","3.0115146147033","2.7488151658768","0.063967548170684","0.031599537236529","164","121","-26.219512195122","6.2763107539227","4.7622795969773","-24.122947640843","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","136","97","-28.676470588235","10341","8440","22.523696682464","395.75200918485","406.99779596977","2.8416246851385","20","5","-75","382","81","-78.795811518325","14.619211634137","3.1879722921914","-78.193268064146","5","4","-20","17","24","41.176470588235","0.65059318790662","0.94458438287154","45.188176026078","1","0","-100","","0","","","0","","0","0","0","2","3","50","","4800","","","188.91687657431","","0","4","3","-25","0","0","","0","0","","0","1"
"27017","MN","Carlton","60","54","-10","12.371134020619","10.778443113772","4.2537313432836","2.5545114496852","342","280","-18.12865497076","9.8855359001041","7.9266221265995","-19.815959329873","1","1","0","0.029131587380196","0.027981420336896","-3.9481784095359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","15","25","24","47","-48.936170212766","0.69372181755116","0.67942475370853","-2.0609217529159","12","15","25","","","","","","","2","7","250","","11","","","0.31140301211641","","4","3","-25","","","","","","","1","0","-100","2","5","150","","20770","","","587.98550560525","","0","3","7","133.33333333333","2","6","200","","","","0","1"
"27019","MN","Carver","63","63","0","7.875","7.9847908745247","0.46694281564366","0.31920117858897","434","429","-1.1520737327189","4.973072075169","4.5675713084122","-8.1539290126421","0","1","","0","0.0099738684646227","","0","0","0","0","0","0","0","0","0","0","1","100","1","100","1","100","1","100","17","19","11.764705882353","115","184","-37.5","1.3177495130056","1.2244072271967","-7.0834619848173","17","19","11.764705882353","","184","","","1.9590515635148","","18","27","50","96","172","79.166666666667","1.1000343760743","1.8312873311117","66.475463943869","10","9","-10","7","7","0","0.080210839922081","0.074529135568498","-7.0834619848174","4","3","-25","0","1","","0","","","0","","","0","4","3","-25","2","3","50","","10000","","0","1"
"27021","MN","Cass","46","39","-15.217391304348","8.1705150976909","7.1428571428571","0.79981272677617","0.25948156108301","205","99","-51.707317073171","7.1475889961996","3.483584925578","-51.262097926585","0","4","","0","0.13796433621909","","2","50","0","0","0","0","0","0","2","50","2","50","2","50","2","50","2","50","12","11","-8.3333333333333","","","","","","","12","11","-8.3333333333333","","","","","","","6","8","33.333333333333","5","21","320","0.1743314389317","0.73894225694078","323.87205742637","4","14","250","3","15","400","0.10459886335902","0.52781589781484","404.60959217425","1","1","0","2","3","50","","15930","","","560.54048347936","","0","1","1","0","7","8","14.285714285714","365000","376000","3.013698630137","0","1"
"27023","MN","Chippewa","17","20","17.647058823529","2.3611111111111","2.9673590504451","0.047928426882522","0.090627822741582","81","302","272.83950617284","6.531731311991","24.862105869762","280.63577147027","1","1","0","0.081162243324405","0.082419846699085","1.5494931179428","0","0","0","0","0","0","0","0","1","100","1","100","1","100","1","100","1","100","18","22","22.222222222222","5731","3549","61.482107635954","462.1401499879","471.80373754837","2.091051288384","4","8","100","","6","","","0.49394912324031","","4","8","100","10","35","250","0.80638658172728","2.8813698855685","257.31867950934","0","2","","0","","","0","","","0","1","","1","0","-100","","0","","","0","","0","5","0","-100","8","6","-25","29000","68000","134.48275862069","0","1"
"27025","MN","Chisago","142","107","-24.647887323944","16.378316032295","12.860576923077","1.9693523285047","1.1462940031841","658","648","-1.5197568389058","12.578375898455","12.116905701303","-3.6687581996081","2","6","200","0.039506172839506","0.10959304449478","177.4073938774","1","16.666666666667","0","0","0","0","0","0","3","50","4","66.666666666667","4","66.666666666667","4","66.666666666667","4","66.666666666667","39","41","5.1282051282051","","1285","","","","","38","41","7.8947368421053","1465","","","28.005046643218","","","38","41","7.8947368421053","173","148","-14.450867052023","3.3070805933629","2.7674414256063","-16.317690256464","16","17","6.25","11","19","72.727272727273","0.21027680073406","0.35527964247649","68.95807870209","2","2","0","1","5","400","","16932","","","316.6102582322","","0","3","10","233.33333333333","7","5","-28.571428571429","177000","196000","10.734463276836","0","1"
"27027","MN","Clay","28","31","10.714285714286","3.0401737242128","3.8557213930348","0.055505721549601","0.066570369905169","112","265","136.60714285714","2.0069886210913","4.4006775382776","119.26768752105","0","3","","0","0.047713717693837","","0","0","0","0","0","0","0","0","0","0","1","33.333333333333","0","0","0","0","1","33.333333333333","14","14","0","1752","1797","-2.5041736227045","31.395036287071","29.094290743631","-7.3283735760072","13","12","-7.6923076923077","","","","","","","6","0","-100","34","0","-100","0.60926440283129","0","-100","3","1","-66.666666666667","","","","","","","2","2","0","0","0","","0","0","","0","0","","0","4","8","100","4","0","-100","2000","0","-100","0","1"
"27029","MN","Clearwater","35","25","-28.571428571429","5.8236272878536","4.8169556840077","1.7081819754368","0.70198035743037","395","218","-44.810126582278","46.247512000937","25.126786537575","-45.668890172803","0","1","","0","0.11328877308259","","0","0","0","0","0","0","0","0","0","0","1","100","1","100","1","100","1","100","9","10","11.111111111111","","466","","","","","8","9","12.5","27","","","3.1612223393045","","","1","0","-100","","0","","","0","","5","3","-40","4","20","400","0.46832923545252","2.3052097740894","392.21991701245","0","0","0","2","2","0","","","","","","","0","3","2","-33.333333333333","6","4","-33.333333333333","8000","","","0","1"
"27031","MN","Cook","0","7","","0","38.888888888889","","3.8910505836576","0","10","","0","1.9316206297083","","1","1","0","0.1827485380117","0.18917896329928","3.5187287173666","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","0","3","-100","0","0","","0","3","","0","3","","0","0.5794861889125","","0","4","","0","3","","0","0.5794861889125","","0","0","","0","0","","0","0","","0","0","0","0","5","","0","6088","","0","1175.9706393664","","0","0","3","","1","0","-100","","0","","0","1"
"27033","MN","Cottonwood","28","32","14.285714285714","3.2369942196532","3.9360393603936","0.044879946144065","0.037424149268893","108","140","29.62962962963","9.1930541368744","12.02129486519","30.764974144675","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","5","7","40","","511","","","","","4","4","0","6","7","16.666666666667","0.51072522982635","0.60106474325949","17.688476730208","1","2","100","","","","","","","1","2","100","","","","","","","1","1","0","0","2","","0","","","0","","","0","3","1","-66.666666666667","0","1","","0","","","0","1"
"27035","MN","Crow Wing","44","51","15.909090909091","7.2249589490969","9.5684803001876","1.2847170652012","0.62011758073609","173","154","-10.982658959538","2.8137401600416","2.4501225061253","-12.922929383463","2","2","0","0.031886229931604","0.031279324366594","-1.9033468877071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","16","45.454545454545","41","43","-4.6511627906977","0.66684015353588","0.65230534253985","-2.1796544372673","11","16","45.454545454545","41","43","4.8780487804878","0.66684015353588","0.68412511534668","2.5920697365245","10","8","-20","17","15","-11.764705882353","0.27649469780756","0.23864829605117","-13.687930385824","12","15","25","39","29","-25.641025641026","0.63431136555852","0.46138670569892","-27.261794325147","0","0","0","1","5","400","","13684","","","217.71088554428","","1","3","1","-66.666666666667","7","8","14.285714285714","69000","14000","-79.710144927536","0","1"
"27037","MN","Dakota","164","103","-37.19512195122","15.399061032864","11.547085201794","0.98588041665764","0.4779924317865","1821","1152","-36.73805601318","4.6600659728176","2.8449712909798","-38.949978228319","7","8","14.285714285714","0.01765447667087","0.019162319215495","8.5408509849091","1","12.5","1","12.5","0","0","0","0","2","25","2","25","2","25","2","25","2","25","178","154","-13.483146067416","10790","15707","-31.304513910995","27.612362354037","26.64690992159","-3.4964499598691","113","82","-27.433628318584","1615","1851","14.613003095975","4.1328976090612","4.571216892017","10.605616795221","29","28","-3.448275862069","141","124","-12.056737588652","0.36082883150317","0.30622954868185","-15.131629751942","18","17","-5.5555555555556","81","61","-24.691358024691","0.2072846478848","0.1506451812064","-27.324487006815","5","4","-20","5","7","40","62644","35900","-42.692037545495","160.31036397649","88.658393529666","-44.695781775738","0","6","9","50","6","6","0","92000","49000","-46.739130434783","0","1"
"27039","MN","Dodge","35","33","-5.7142857142857","4.8409405255878","5.3140096618357","0.22027959898706","0.051018814489343","381","147","-61.417322834646","19.425890990669","7.2621282481968","-62.61624112024","1","1","0","0.050576572931418","0.04876621476641","-3.5794401638545","0","0","0","0","0","0","0","0","0","0","1","100","1","100","1","100","1","100","39","34","-12.820512820513","3593","3575","0.5034965034965","183.1948197624","177.50222310048","-3.1074004545005","7","7","0","64","12","-81.25","3.2631417937083","0.59282679577117","-81.832637585219","10","4","-60","12","","","0.6118390863203","","","4","3","-25","1","","","0.050986590526691","","","1","0","-100","0","1","","0","","","0","","","0","5","0","-100","0","1","","0","","","0","1"
"27041","MN","Douglas","63","53","-15.873015873016","5.2543786488741","4.8579285059578","0.7473543960672","0.22002200220022","488","266","-45.491803278689","13.592178926552","7.3006724303554","-46.287696256752","1","2","100","0.027480076944215","0.053395984621956","94.3079880393","2","100","1","50","0","0","1","50","1","50","2","100","2","100","2","100","2","100","17","19","11.764705882353","162","47","244.68085106383","4.5121577584046","4.4462741869082","-1.4601344860711","16","19","18.75","","47","","","1.2899684369425","","17","14","-17.647058823529","38","42","10.526315789474","1.0584073754282","1.1527377521614","8.9124829364477","8","10","25","32","9","-71.875","0.89129042141325","0.24701523260601","-72.285662824207","2","1","-50","1","4","300","","","","","","","0","8","1","-87.5","9","7","-22.222222222222","","","","0","1"
"27043","MN","Faribault","26","16","-38.461538461538","2.7310924369748","1.9417475728155","0.031373143899303","0.025108582548087","91","104","14.285714285714","6.0723341785667","7.299782410332","20.213779342017","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","82","65","-20.731707317073","5966","5585","6.8218442256043","398.10489790471","418.75482557731","5.1870569242648","10","4","-60","128","47","-63.28125","8.5413052182037","3.2989401277462","-61.376627535622","3","4","33.333333333333","","15","","","1.0528532322594","","0","1","","0","","","0","","","0","0","0","1","1","0","","","","","","","0","3","0","-100","0","5","","0","","","0","1"
"27045","MN","Fillmore","82","81","-1.219512195122","4.9190161967606","5.2157115260786","0.18959512700184","0.12565567423036","423","430","1.6548463356974","20.05499715532","20.591897327842","2.6771391108385","0","2","","0","0.095224491739275","","0","0","0","0","0","0","0","0","1","50","2","100","2","100","2","100","2","100","45","39","-13.333333333333","1528","1073","42.404473438956","72.444528731273","73.173067713821","1.0056507997318","26","25","-3.8461538461538","57","68","19.298245614035","2.7024464251849","3.2563930657983","20.497969375119","16","17","6.25","201","153","-23.880597014925","9.5296794993362","7.3268843980462","-23.115101630055","12","6","-50","8","3","-62.5","0.37929072634174","0.14366439996169","-62.122880950101","1","1","0","2","4","100","","7691","","","368.30763336845","","0","7","12","71.428571428571","5","11","120","13000","25000","92.307692307692","0","1"
"27047","MN","Freeborn","62","46","-25.806451612903","4.9323786793954","4.0998217468806","0.12883428397419","0.042065285322821","330","175","-46.969696969697","10.472533401035","5.6375233554539","-46.168485317058","1","1","0","0.032255983484937","0.032845037114892","1.8261840635878","1","100","1","100","1","100","1","100","1","100","1","100","1","100","1","100","1","100","50","41","-18","9834","6601","48.977427662475","312.08149535083","316.79659815734","1.5108562592616","19","11","-42.105263157895","693","","","21.992320142173","","","6","6","0","6","22","266.66666666667","0.19040969820063","0.70871722182849","272.20647295063","2","4","100","","19","","","0.61207396430642","","3","1","-66.666666666667","2","0","-100","","0","","","0","","0","9","1","-88.888888888889","2","3","50","","","","0","1"
"27049","MN","Goodhue","130","115","-11.538461538462","7.9075425790754","7.4869791666667","0.20608402469978","0.13197547780861","544","575","5.6985294117647","11.860637509266","12.391707253998","4.4775817852679","0","2","","0","0.042848573142514","","2","100","0","0","0","0","0","0","2","100","2","100","2","100","2","100","2","100","83","66","-20.481927710843","5134","4657","10.242645479923","111.9347664937","110.64178268178","-1.1551226240248","22","16","-27.272727272727","339","56","-83.480825958702","7.3910958008111","1.2068445325633","-83.671642675355","31","34","9.6774193548387","235","178","-24.255319148936","5.1236209828631","3.8360415499332","-25.130263093942","7","4","-42.857142857143","4","2","-50","0.087210569921074","0.043101590448688","-50.577561312012","2","2","0","0","4","","0","566","","0","12.197750096979","","0","16","9","-43.75","10","5","-50","16000","61000","281.25","0","1"
"27051","MN","Grant","17","13","-23.529411764706","2.5185185185185","2.3985239852399","0.044524459414987","0.017332971058623","46","37","-19.565217391304","7.4942978168785","6.2237174095879","-16.953962043369","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","2","8","300","","843","","","","","2","1","-50","","","","","","","3","2","-33.333333333333","9","","","1.466275659824","","","0","0","","0","0","","0","0","","2","2","0","0","0","","0","0","","0","0","","0","8","0","-100","4","11","175","6000","11000","83.333333333333","0","0"
"27053","MN","Hennepin","75","108","44","12.886597938144","17.224880382775","1.6975188613207","1.8365415936341","873","1184","35.624284077892","0.77490824039021","0.9994791565544","28.980323664013","15","44","193.33333333333","0.012973399341989","0.035700289578031","175.18068809063","16","36.363636363636","19","43.181818181818","12","27.272727272727","18","40.909090909091","20","45.454545454546","28","63.636363636364","19","43.181818181818","18","40.909090909091","22","50","41","101","146.34146341463","604","450","34.222222222222","0.53613353630663","0.50986943459363","-4.8987985146254","41","101","146.34146341463","","450","","","0.37986961186611","","23","26","13.04347826087","146","184","26.027397260274","0.12959519255094","0.15532446351859","19.853568995267","13","18","38.461538461538","31","48","54.838709677419","0.027516787459446","0.040519425265719","47.253473267677","1","1","0","3","6","100","5000","8832","76.64","4.4381915257171","7.4555742488923","67.986762303766","0","4","4","0","7","9","28.571428571429","322000","1679000","421.42857142857","1","1"
"27055","MN","Houston","39","50","28.205128205128","3.7463976945245","5.4347826086957","0.20000219782635","0.34391751449513","182","503","176.37362637363","9.3853135313531","26.736830914793","184.87946434048","0","1","","0","0.053151908153503","","1","100","0","0","0","0","0","0","1","100","1","100","1","100","1","100","1","100","4","11","175","35","","","1.8048679867987","1.8604156700154","3.0776590655398","4","10","150","35","12","-65.714285714286","1.8048679867987","0.63785680114814","-64.659088320386","16","7","-56.25","208","","","10.726072607261","","","6","1","-83.333333333333","","","","","","","1","0","-100","1","1","0","","","","","","","0","0","3","","7","7","0","","102000","","0","1"
"27057","MN","Hubbard","41","53","29.268292682927","8.7606837606838","13.054187192118","1.3212347874069","0.93334201558464","431","430","-0.23201856148492","21.418277592804","21.033065936216","-1.7985183678713","0","2","","0","0.096534414518776","","0","0","0","0","0","0","0","0","0","0","2","100","2","100","2","100","2","100","20","15","-25","","","","","","","19","15","-21.052631578947","73","","","3.627689708294","","","6","9","50","20","15","-25","0.99388759131342","0.73371160242614","-26.177607121894","10","9","-10","12","16","33.333333333333","0.59633255478805","0.78262570925455","31.239809561077","0","0","0","1","9","800","","16606","","","812.26765799257","","0","9","8","-11.111111111111","9","6","-33.333333333333","","72000","","0","1"
"27059","MN","Isanti","94","101","7.4468085106383","10.32967032967","11.96682464455","2.4194143247031","1.6042342608069","656","979","49.237804878049","17.395454907056","25.602133947017","47.17714531646","1","2","100","0.025353683890269","0.051249199231262","102.13709160794","0","0","0","0","0","0","0","0","1","50","1","50","0","0","1","50","1","50","26","28","7.6923076923077","120","143","-16.083916083916","3.1820954098274","3.1381573785925","-1.3807892465807","26","28","7.6923076923077","120","","","3.1820954098274","","","10","11","10","18","12","-33.333333333333","0.47731431147411","0.31381573785925","-34.25385949772","11","12","9.0909090909091","29","15","-48.275862068966","0.76900639070828","0.39226967232407","-48.990063403404","1","1","0","2","7","250","","24564","","","642.38081539789","","0","1","11","1000","5","3","-40","10000","","","0","1"
"27061","MN","Itasca","61","72","18.032786885246","14.558472553699","17.955112219451","3.9223615042459","4.0891195418754","291","457","57.044673539519","6.4942310696512","10.101679929266","55.548514072332","2","1","-50","0.0447157198113","0.022103355289333","-50.5691613987","1","100","0","0","0","0","0","0","1","100","1","100","1","100","1","100","1","100","22","12","-45.454545454545","154","134","14.925373134328","3.4368095695061","3.4040671971706","-0.95269672855881","22","12","-45.454545454545","","134","","","2.9619805481874","","6","8","33.333333333333","10","21","110","0.22316945256533","0.46419098143236","107.99933687003","14","12","-14.285714285714","29","50","72.413793103448","0.64719141243947","1.105216622458","70.771212536968","0","0","0","3","5","66.666666666667","2128","50358","2266.4473684211","47.490459505903","1113.1299734748","2243.902301759","0","1","4","300","9","3","-66.666666666667","27000","","","0","1"
"27063","MN","Jackson","22","15","-31.818181818182","2.2703818369453","1.81598062954","0.011598497433365","0.0095652843945042","31","36","16.129032258065","2.9459279673097","3.4995625546807","18.793215364208","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","6","3","-50","26","17","52.941176470588","2.470778295163","2.5274618450471","2.2941576747351","6","3","-50","26","17","-34.615384615385","2.470778295163","1.652571206377","-33.115358443442","4","4","0","11","34","209.09090909091","1.0453292787228","3.305142412754","216.18194190373","0","2","","0","","","0","","","0","0","0","0","0","","0","0","","0","0","","0","4","0","-100","4","1","-75","31000","","","0","1"
"27065","MN","Kanabec","50","56","12","7.132667617689","8.641975308642","0.79744006501422","0.60695178800488","157","194","23.566878980892","9.5180357684147","12.1333416724","27.477369991232","1","1","0","0.062897037549531","0.063171193935565","0.43588123815545","0","0","0","0","0","0","0","0","1","100","1","100","1","100","1","100","1","100","13","14","7.6923076923077","39","64","-39.0625","2.3643528341922","2.4391769341422","3.1646757145538","12","14","16.666666666667","","64","","","4.0027518919257","","9","5","-44.444444444444","40","28","-30","2.4249772658381","1.7512039527175","-27.784726999812","4","4","0","4","","","0.24249772658381","","","1","1","0","0","1","","0","","","0","","","0","2","3","50","2","0","-100","","0","","0","1"
"27067","MN","Kandiyohi","57","69","21.052631578947","4.1125541125541","5.2671755725191","0.082506382111322","0.062375098407315","255","309","21.176470588235","6.1240663800764","7.2810386672636","18.892223163211","0","3","","0","0.070596540769502","","0","0","0","0","0","0","0","0","1","33.333333333333","2","66.666666666667","1","33.333333333333","2","66.666666666667","2","66.666666666667","49","45","-8.1632653061224","8120","6807","19.288967239606","195.0094862989","191.33344329508","-1.8850585546313","15","13","-13.333333333333","491","423","-13.849287169043","11.791829774971","9.9672471076133","-15.473278551139","11","10","-9.0909090909091","56","54","-3.5714285714286","1.3448930089579","1.2724145243762","-5.3891636062517","4","5","25","3","10","233.33333333333","0.072047839765604","0.23563231932892","227.0498048179","1","1","0","0","0","","0","0","","0","0","","0","10","1","-90","8","5","-37.5","","","","1","1"
"27069","MN","Kittson","6","4","-33.333333333333","0.88626292466765","0.73529411764706","0.0094918085692048","","10","","","2.1551724137931","","","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","5","3","-40","1135","1250","-9.2","244.61206896552","251.83048591081","2.9509651652984","1","2","100","","","","","","","0","0","","0","0","","0","0","","0","0","","0","0","","0","0","","0","0","0","0","0","","0","0","","0","0","","0","2","1","-50","1","1","0","","","","0","0"
